time,lat,lon,ssp126_prcptot_p10,ssp126_prcptot_p50,ssp126_prcptot_p90,ssp245_prcptot_p10,ssp245_prcptot_p50,ssp245_prcptot_p90,ssp585_prcptot_p10,ssp585_prcptot_p50,ssp585_prcptot_p90
2034-01-01,43.124999915000004,-80.04166910500001,801.08,925.07,1056.31,732.38,895.94,1051.80,756.78,855.55,996.45
2035-01-01,43.124999915000004,-80.04166910500001,815.21,973.04,1129.49,750.51,866.56,1062.33,735.96,872.62,1015.90
2036-01-01,43.124999915000004,-80.04166910500001,819.48,905.69,1122.79,742.94,901.26,1052.04,710.71,899.70,1040.34
2037-01-01,43.124999915000004,-80.04166910500001,731.85,916.20,1088.07,707.45,879.42,1090.62,811.01,897.91,1059.18
2038-01-01,43.124999915000004,-80.04166910500001,765.46,884.10,1044.79,770.44,869.94,974.70,777.70,900.52,1058.36
2039-01-01,43.124999915000004,-80.04166910500001,784.41,900.89,964.96,795.06,906.05,1091.90,717.47,880.89,1065.25
2040-01-01,43.124999915000004,-80.04166910500001,791.66,918.77,1084.90,687.43,896.14,1090.25,785.52,922.26,1048.79
2041-01-01,43.124999915000004,-80.04166910500001,756.17,922.68,1034.98,762.96,893.10,1023.47,820.52,946.06,1115.13
2042-01-01,43.124999915000004,-80.04166910500001,755.58,868.43,1250.77,772.66,930.90,1092.01,744.81,863.83,1031.44
2043-01-01,43.124999915000004,-80.04166910500001,763.21,883.89,1083.59,759.76,923.34,1063.36,760.69,907.55,1048.81
2044-01-01,43.124999915000004,-80.04166910500001,774.86,892.95,1079.57,748.42,873.56,995.88,709.89,908.79,1028.66
2045-01-01,43.124999915000004,-80.04166910500001,761.15,862.76,1014.96,743.37,884.79,1028.79,767.53,938.74,1074.34
2046-01-01,43.124999915000004,-80.04166910500001,760.34,939.99,1059.14,716.72,858.79,1116.77,755.49,905.83,1023.49
2047-01-01,43.124999915000004,-80.04166910500001,758.61,874.99,1018.56,698.57,900.72,1023.74,787.01,887.68,1051.97
2048-01-01,43.124999915000004,-80.04166910500001,816.56,888.97,1036.37,680.97,885.72,1017.08,714.48,908.60,1125.52
2049-01-01,43.124999915000004,-80.04166910500001,716.57,903.22,1057.04,748.74,872.80,1095.82,767.71,903.93,1086.48
2050-01-01,43.124999915000004,-80.04166910500001,781.13,927.10,1138.14,806.40,914.85,1046.88,742.40,952.31,1050.22
2051-01-01,43.124999915000004,-80.04166910500001,782.10,907.62,1087.16,733.52,895.45,999.30,768.98,916.43,1072.71
2052-01-01,43.124999915000004,-80.04166910500001,773.37,855.19,1010.14,794.69,938.35,1130.04,680.76,848.83,1101.69
2053-01-01,43.124999915000004,-80.04166910500001,671.20,841.66,974.88,823.17,905.61,1104.53,772.81,931.96,1071.76
2054-01-01,43.124999915000004,-80.04166910500001,768.43,912.97,1063.43,757.21,916.33,1093.63,760.72,866.00,1109.83
2055-01-01,43.124999915000004,-80.04166910500001,766.92,862.84,1040.60,764.96,923.35,1050.58,809.54,911.72,1082.59
2056-01-01,43.124999915000004,-80.04166910500001,810.08,919.13,1110.56,765.51,903.70,1183.04,808.80,902.39,1077.73
2057-01-01,43.124999915000004,-80.04166910500001,752.36,901.78,1097.53,795.05,923.09,1086.51,796.43,920.61,1099.24
2058-01-01,43.124999915000004,-80.04166910500001,796.49,962.57,1146.14,743.62,890.01,1099.44,817.09,951.28,1118.57
2059-01-01,43.124999915000004,-80.04166910500001,739.60,904.46,1048.26,754.43,965.93,1079.47,776.78,920.90,1042.40
2060-01-01,43.124999915000004,-80.04166910500001,712.92,903.93,1031.99,763.50,891.63,1035.90,799.93,972.89,1142.79
2061-01-01,43.124999915000004,-80.04166910500001,715.04,877.11,1011.76,775.30,901.76,1117.14,771.12,899.24,1184.70
2062-01-01,43.124999915000004,-80.04166910500001,701.92,902.80,988.89,766.99,913.57,1101.10,749.54,831.73,1072.01
2063-01-01,43.124999915000004,-80.04166910500001,796.50,926.28,1053.80,726.75,890.25,1039.28,684.69,910.80,1162.22
2064-01-01,43.124999915000004,-80.04166910500001,634.03,936.94,1037.19,708.10,923.00,1079.34,801.22,913.50,1025.51
2065-01-01,43.124999915000004,-80.04166910500001,825.60,899.09,1058.66,765.04,889.09,1088.76,771.68,875.60,1038.92
2066-01-01,43.124999915000004,-80.04166910500001,730.96,910.49,1070.12,758.62,927.48,1063.11,760.94,922.04,1102.81
2067-01-01,43.124999915000004,-80.04166910500001,740.70,872.38,1007.32,725.61,878.87,997.93,754.72,891.49,1032.33
2068-01-01,43.124999915000004,-80.04166910500001,683.46,809.79,1034.32,819.02,899.95,1077.36,818.72,929.42,1111.32
2069-01-01,43.124999915000004,-80.04166910500001,748.17,890.14,991.32,762.99,967.65,1066.25,756.43,923.63,1078.04
2070-01-01,43.124999915000004,-80.04166910500001,746.30,869.07,1037.04,741.81,998.50,1112.31,755.47,944.53,1091.46
2071-01-01,43.124999915000004,-80.04166910500001,710.41,911.80,1067.97,729.94,912.19,1075.89,799.96,979.05,1194.39
2072-01-01,43.124999915000004,-80.04166910500001,785.34,884.24,1024.15,655.63,861.67,1071.21,806.49,929.96,1085.37
2073-01-01,43.124999915000004,-80.04166910500001,731.79,929.09,1105.22,701.72,947.11,1191.54,782.04,919.64,1122.49
2074-01-01,43.124999915000004,-80.04166910500001,700.30,847.27,1047.47,788.85,950.65,1050.97,801.65,922.92,1133.94
2075-01-01,43.124999915000004,-80.04166910500001,741.49,928.58,1131.40,720.29,859.44,1033.75,815.40,978.38,1103.40
2076-01-01,43.124999915000004,-80.04166910500001,786.10,923.06,1117.04,826.01,951.15,1082.62,778.11,939.24,1079.96
2077-01-01,43.124999915000004,-80.04166910500001,741.54,871.35,986.83,770.74,927.56,1044.25,790.56,930.92,1197.79
2078-01-01,43.124999915000004,-80.04166910500001,753.90,923.20,1065.94,818.40,884.04,986.67,776.14,958.93,1170.79
2079-01-01,43.124999915000004,-80.04166910500001,703.20,848.45,1063.54,781.95,904.14,1070.31,794.80,939.08,1169.10
2080-01-01,43.124999915000004,-80.04166910500001,770.74,856.92,1082.12,798.88,927.95,1182.97,813.84,914.28,1068.74
2081-01-01,43.124999915000004,-80.04166910500001,777.55,945.65,1066.97,773.47,925.90,1015.80,823.48,993.00,1191.40
2082-01-01,43.124999915000004,-80.04166910500001,759.53,897.56,1074.97,808.91,917.76,1112.93,722.46,918.46,1065.04
2083-01-01,43.124999915000004,-80.04166910500001,796.76,897.49,969.55,764.28,922.93,1034.04,818.31,962.45,1195.74
2084-01-01,43.124999915000004,-80.04166910500001,804.12,935.67,1218.29,780.75,867.15,999.11,801.39,970.10,1130.21
2085-01-01,43.124999915000004,-80.04166910500001,755.97,925.29,1157.16,765.80,966.01,1112.97,833.53,930.75,1140.52
2086-01-01,43.124999915000004,-80.04166910500001,800.02,929.59,1043.41,761.64,919.80,1056.60,814.37,963.87,1106.67
2087-01-01,43.124999915000004,-80.04166910500001,754.74,878.59,986.47,807.60,888.55,1108.24,785.33,955.86,1289.83
2088-01-01,43.124999915000004,-80.04166910500001,747.02,873.13,1126.78,730.81,956.00,1121.30,781.21,942.41,996.17
2089-01-01,43.124999915000004,-80.04166910500001,723.72,861.38,1112.33,749.31,944.55,1088.61,832.30,980.57,1245.50
2090-01-01,43.124999915000004,-80.04166910500001,739.77,930.34,1029.58,772.37,935.15,1072.30,810.11,941.56,1107.37
2091-01-01,43.124999915000004,-80.04166910500001,753.23,935.10,1042.77,776.68,871.17,1113.45,838.07,944.15,1165.57
2092-01-01,43.124999915000004,-80.04166910500001,732.36,872.85,1076.79,757.11,946.96,1139.42,800.93,954.04,1102.57
2093-01-01,43.124999915000004,-80.04166910500001,774.19,920.20,1160.98,777.71,943.41,1140.99,691.64,957.43,1103.26
2094-01-01,43.124999915000004,-80.04166910500001,766.87,941.01,1065.32,802.63,874.26,1091.02,866.15,1034.25,1162.93
2095-01-01,43.124999915000004,-80.04166910500001,697.08,878.12,1029.32,781.76,912.77,1099.98,831.91,952.36,1122.90
2096-01-01,43.124999915000004,-80.04166910500001,768.43,911.54,1008.48,808.85,946.15,1135.25,784.88,925.89,1110.52
2097-01-01,43.124999915000004,-80.04166910500001,724.99,913.72,1016.42,757.02,943.43,1059.57,844.92,963.73,1211.95
2098-01-01,43.124999915000004,-80.04166910500001,743.33,890.40,1037.51,820.20,939.57,1085.21,822.73,935.77,1152.01
2099-01-01,43.124999915000004,-80.04166910500001,749.45,896.07,1163.17,769.38,915.58,1077.72,801.85,1025.47,1166.85
2100-01-01,43.124999915000004,-80.04166910500001,720.82,873.47,1130.19,840.11,943.65,1075.41,828.56,977.54,1299.58
1950-01-01,43.124999915000004,-79.958335775,748.71,832.70,979.51,748.71,832.70,979.51,748.71,832.70,979.51
1951-01-01,43.124999915000004,-79.958335775,706.90,850.90,923.49,706.90,850.90,923.49,706.90,850.90,923.49
1952-01-01,43.124999915000004,-79.958335775,725.74,809.85,934.04,725.74,809.85,934.04,725.74,809.85,934.04
1953-01-01,43.124999915000004,-79.958335775,693.71,823.99,961.28,693.71,823.99,961.28,693.71,823.99,961.28
1954-01-01,43.124999915000004,-79.958335775,731.82,829.37,967.66,731.82,829.37,967.66,731.82,829.37,967.66
1955-01-01,43.124999915000004,-79.958335775,697.83,858.89,996.11,697.83,858.89,996.11,697.83,858.89,996.11
1956-01-01,43.124999915000004,-79.958335775,715.49,823.56,962.64,715.49,823.56,962.64,715.49,823.56,962.64
1957-01-01,43.124999915000004,-79.958335775,708.56,848.75,993.60,708.56,848.75,993.61,708.56,848.75,993.59
1958-01-01,43.124999915000004,-79.958335775,681.10,847.40,998.60,681.10,847.40,998.61,681.10,847.40,998.60
1959-01-01,43.124999915000004,-79.958335775,725.44,837.79,968.04,725.44,837.79,968.04,725.49,837.79,968.04
1960-01-01,43.124999915000004,-79.958335775,717.47,852.63,975.63,717.47,852.63,975.63,717.47,852.63,975.64
1961-01-01,43.124999915000004,-79.958335775,715.73,818.35,985.70,715.72,818.35,985.70,715.73,818.35,985.70
1962-01-01,43.124999915000004,-79.958335775,671.42,786.54,952.11,671.42,786.54,952.11,671.42,786.54,952.11
1963-01-01,43.124999915000004,-79.958335775,704.04,814.27,991.80,704.04,814.27,991.80,704.04,814.27,991.80
1964-01-01,43.124999915000004,-79.958335775,732.24,835.14,959.58,732.24,835.14,959.58,732.24,835.14,959.58
1965-01-01,43.124999915000004,-79.958335775,708.36,807.25,903.80,708.37,807.25,903.80,708.37,807.25,903.78
1966-01-01,43.124999915000004,-79.958335775,684.25,850.99,967.90,684.25,850.99,967.90,684.25,850.99,967.90
1967-01-01,43.124999915000004,-79.958335775,686.18,782.27,911.24,686.18,782.27,911.24,686.18,782.28,911.24
1968-01-01,43.124999915000004,-79.958335775,676.26,829.72,929.15,676.26,829.72,929.15,676.26,829.73,929.15
1969-01-01,43.124999915000004,-79.958335775,695.77,847.83,972.11,695.77,847.83,972.11,695.77,847.83,972.11
1970-01-01,43.124999915000004,-79.958335775,736.00,831.16,900.06,736.00,831.16,900.06,736.00,831.16,900.06
1971-01-01,43.124999915000004,-79.958335775,693.90,799.73,934.75,693.90,799.73,934.75,693.90,799.73,934.75
1972-01-01,43.124999915000004,-79.958335775,740.99,872.10,1018.73,740.99,872.10,1018.73,741.01,872.10,1018.73
1973-01-01,43.124999915000004,-79.958335775,724.24,856.38,993.77,724.24,856.38,993.77,724.24,856.38,993.77
1974-01-01,43.124999915000004,-79.958335775,690.54,836.45,916.09,690.54,836.45,916.09,690.54,836.45,916.09
1975-01-01,43.124999915000004,-79.958335775,656.31,808.87,947.33,656.31,808.87,947.33,656.31,808.87,947.33
1976-01-01,43.124999915000004,-79.958335775,666.06,834.44,960.90,666.06,834.44,960.89,666.06,834.44,960.90
1977-01-01,43.124999915000004,-79.958335775,672.78,765.97,843.08,672.78,765.97,843.08,672.78,765.97,843.08
1978-01-01,43.124999915000004,-79.958335775,706.92,840.88,933.44,706.92,840.88,933.44,706.92,840.90,933.43
1979-01-01,43.124999915000004,-79.958335775,712.86,838.26,1012.08,712.86,838.26,1012.08,712.86,838.26,1012.08
1980-01-01,43.124999915000004,-79.958335775,693.96,837.29,1033.39,693.96,837.29,1033.89,693.96,837.29,1033.89
1981-01-01,43.124999915000004,-79.958335775,639.29,818.61,908.31,639.29,818.61,908.31,639.29,818.61,908.31
1982-01-01,43.124999915000004,-79.958335775,750.53,837.84,913.16,750.53,837.84,913.16,750.53,837.84,913.16
1983-01-01,43.124999915000004,-79.958335775,723.35,815.83,987.25,723.35,815.82,987.25,723.35,815.82,987.25
1984-01-01,43.124999915000004,-79.958335775,645.04,808.65,945.46,645.04,808.65,945.46,645.04,808.65,945.46
1985-01-01,43.124999915000004,-79.958335775,754.69,853.05,963.38,754.69,853.05,963.38,754.69,853.05,963.38
1986-01-01,43.124999915000004,-79.958335775,748.66,837.26,975.23,748.66,837.26,975.23,748.66,837.26,975.23
1987-01-01,43.124999915000004,-79.958335775,737.49,869.62,953.41,737.49,869.62,953.41,737.49,869.64,953.41
1988-01-01,43.124999915000004,-79.958335775,726.85,903.19,1029.69,726.85,903.19,1029.69,726.85,903.19,1029.69
1989-01-01,43.124999915000004,-79.958335775,715.91,822.51,941.27,715.91,822.51,941.27,715.91,822.54,941.27
1990-01-01,43.124999915000004,-79.958335775,657.37,868.99,1016.01,657.37,868.99,1016.01,657.37,868.99,1016.01
1991-01-01,43.124999915000004,-79.958335775,657.20,856.47,988.07,657.20,856.47,988.07,657.20,856.51,988.07
1992-01-01,43.124999915000004,-79.958335775,708.13,836.25,988.01,708.13,836.25,988.01,708.13,836.24,988.01
1993-01-01,43.124999915000004,-79.958335775,712.46,810.54,878.41,712.46,810.54,878.41,712.46,810.54,878.41
1994-01-01,43.124999915000004,-79.958335775,736.68,846.32,949.39,736.68,846.32,949.39,736.68,846.32,949.39
1995-01-01,43.124999915000004,-79.958335775,719.30,822.86,935.27,719.30,822.86,935.27,719.30,822.86,935.25
1996-01-01,43.124999915000004,-79.958335775,719.15,845.58,962.33,719.15,845.58,962.33,719.15,845.59,962.33
1997-01-01,43.124999915000004,-79.958335775,712.35,838.35,956.60,712.35,838.35,956.60,712.35,838.35,956.60
1998-01-01,43.124999915000004,-79.958335775,676.82,854.29,947.37,676.82,854.29,947.87,676.82,854.29,947.37
1999-01-01,43.124999915000004,-79.958335775,685.93,821.53,951.41,685.93,821.53,951.41,685.93,821.53,951.41
2000-01-01,43.124999915000004,-79.958335775,735.19,839.52,892.70,735.19,839.52,892.70,735.19,839.52,892.72
2001-01-01,43.124999915000004,-79.958335775,715.09,837.10,1032.70,715.09,837.10,1032.70,715.09,837.10,1032.70
2002-01-01,43.124999915000004,-79.958335775,718.01,810.09,952.07,718.01,810.09,952.07,718.01,810.09,952.07
2003-01-01,43.124999915000004,-79.958335775,690.67,830.81,949.49,690.67,830.81,949.49,690.68,830.81,949.49
2004-01-01,43.124999915000004,-79.958335775,652.77,825.01,1020.62,652.77,825.01,1020.62,652.77,825.01,1020.62
2005-01-01,43.124999915000004,-79.958335775,705.21,874.49,1070.21,705.21,874.49,1070.21,705.21,874.49,1070.21
2006-01-01,43.124999915000004,-79.958335775,788.04,891.21,954.65,788.04,891.21,954.65,788.05,891.21,954.65
2007-01-01,43.124999915000004,-79.958335775,690.88,857.39,962.80,690.88,857.39,962.80,690.88,857.39,962.80
2008-01-01,43.124999915000004,-79.958335775,742.56,856.88,984.33,742.56,856.88,984.33,742.06,856.88,984.33
2009-01-01,43.124999915000004,-79.958335775,711.16,847.41,1025.98,711.16,847.41,1025.98,711.16,847.41,1025.98
2010-01-01,43.124999915000004,-79.958335775,714.29,874.07,1013.57,715.57,872.61,1001.69,707.62,869.20,1010.21
2011-01-01,43.124999915000004,-79.958335775,762.51,923.46,1062.02,749.94,917.91,1066.87,758.56,925.38,1067.54
2012-01-01,43.124999915000004,-79.958335775,740.27,852.91,988.97,738.07,857.91,985.77,741.54,861.58,985.69
2013-01-01,43.124999915000004,-79.958335775,762.86,888.40,1010.35,763.66,884.09,1015.49,762.78,887.53,1014.33
2014-01-01,43.124999915000004,-79.958335775,707.52,852.45,993.82,711.93,852.40,999.65,707.47,852.40,1000.82
2015-01-01,43.124999915000004,-79.958335775,691.84,846.48,1037.18,736.14,878.17,1012.33,762.17,833.48,982.69
2016-01-01,43.124999915000004,-79.958335775,755.57,888.86,998.08,784.78,861.75,1041.73,693.52,837.40,1026.69
2017-01-01,43.124999915000004,-79.958335775,728.68,830.59,947.48,757.81,887.44,1059.01,727.51,852.65,968.49
2018-01-01,43.124999915000004,-79.958335775,709.76,884.15,1009.07,746.22,855.51,1015.00,784.20,928.32,1022.99
2019-01-01,43.124999915000004,-79.958335775,731.02,876.42,1061.32,775.92,853.77,978.47,667.01,868.55,1022.85
2020-01-01,43.124999915000004,-79.958335775,659.51,850.65,1033.26,702.43,833.12,1002.79,743.94,857.88,1027.25
2021-01-01,43.124999915000004,-79.958335775,704.28,817.91,1042.93,688.85,862.81,1017.14,773.27,885.18,1023.97
2022-01-01,43.124999915000004,-79.958335775,710.28,885.18,1033.56,713.71,835.72,1063.40,776.32,873.04,968.70
2023-01-01,43.124999915000004,-79.958335775,733.01,849.02,1002.46,751.87,858.12,1072.06,759.90,847.25,1117.85
2024-01-01,43.124999915000004,-79.958335775,710.54,831.10,1018.49,701.49,839.93,1053.73,749.14,855.30,1062.63
2025-01-01,43.124999915000004,-79.958335775,724.65,855.04,981.34,722.32,823.36,969.02,730.39,935.75,1036.32
2026-01-01,43.124999915000004,-79.958335775,754.56,884.47,996.32,705.03,822.67,957.13,688.46,886.69,1043.91
2027-01-01,43.124999915000004,-79.958335775,774.87,903.33,1053.44,724.99,888.84,1060.47,744.51,890.73,989.66
2028-01-01,43.124999915000004,-79.958335775,797.86,912.39,1019.75,744.41,883.16,1031.35,707.55,847.09,1004.99
2029-01-01,43.124999915000004,-79.958335775,730.61,861.39,1011.97,716.23,881.92,990.43,785.45,927.35,1022.30
2030-01-01,43.124999915000004,-79.958335775,761.65,906.77,1032.85,693.81,886.60,1074.37,713.88,852.12,1039.00
2031-01-01,43.124999915000004,-79.958335775,704.12,841.80,1036.15,738.65,868.28,1065.99,735.15,882.46,974.82
2032-01-01,43.124999915000004,-79.958335775,750.06,877.65,969.93,736.21,937.04,1113.69,762.65,878.12,1041.18
2033-01-01,43.124999915000004,-79.958335775,786.96,891.86,1056.46,696.44,853.32,972.25,775.81,929.01,1086.36
2034-01-01,43.124999915000004,-79.958335775,803.03,925.82,1051.93,729.66,892.89,1052.07,757.08,850.68,987.86
2035-01-01,43.124999915000004,-79.958335775,813.45,971.37,1136.39,750.45,862.11,1059.21,732.87,869.74,1011.10
2036-01-01,43.124999915000004,-79.958335775,820.24,901.62,1125.61,735.98,895.17,1051.11,708.55,896.85,1035.47
2037-01-01,43.124999915000004,-79.958335775,734.19,915.75,1095.36,708.04,875.27,1091.99,809.75,895.68,1052.98
2038-01-01,43.124999915000004,-79.958335775,762.55,881.84,1039.69,767.84,866.50,973.25,774.74,901.07,1056.87
2039-01-01,43.124999915000004,-79.958335775,778.30,897.33,965.17,794.26,907.22,1095.49,713.85,880.23,1066.62
2040-01-01,43.124999915000004,-79.958335775,791.56,918.63,1077.92,687.71,891.78,1096.37,784.30,920.70,1047.41
2041-01-01,43.124999915000004,-79.958335775,756.36,918.65,1031.56,763.09,894.32,1018.31,821.69,943.23,1109.21
2042-01-01,43.124999915000004,-79.958335775,753.83,864.57,1248.27,770.79,928.98,1088.15,742.43,865.45,1035.59
2043-01-01,43.124999915000004,-79.958335775,757.79,879.66,1086.68,762.80,919.74,1062.66,760.23,908.76,1050.57
2044-01-01,43.124999915000004,-79.958335775,774.56,891.76,1074.86,748.83,872.12,992.13,711.46,905.74,1026.30
2045-01-01,43.124999915000004,-79.958335775,762.42,861.06,1014.95,746.33,880.93,1022.23,766.69,936.34,1067.50
2046-01-01,43.124999915000004,-79.958335775,756.86,937.60,1061.78,717.66,855.20,1116.95,759.48,903.30,1018.97
2047-01-01,43.124999915000004,-79.958335775,758.32,874.88,1015.93,701.19,902.30,1019.75,784.02,887.85,1050.03
2048-01-01,43.124999915000004,-79.958335775,814.41,888.13,1033.91,676.97,884.83,1014.62,710.93,903.94,1127.33
2049-01-01,43.124999915000004,-79.958335775,716.15,900.51,1053.91,747.47,870.69,1094.48,767.11,896.95,1089.13
2050-01-01,43.124999915000004,-79.958335775,772.37,926.87,1130.28,807.29,910.89,1048.16,739.45,950.53,1048.60
2051-01-01,43.124999915000004,-79.958335775,779.83,907.03,1087.45,735.33,891.24,1003.84,769.24,913.21,1071.79
2052-01-01,43.124999915000004,-79.958335775,768.82,853.62,1004.74,791.97,939.67,1125.97,681.51,844.48,1105.76
2053-01-01,43.124999915000004,-79.958335775,670.63,842.76,973.25,818.75,903.09,1100.58,773.20,931.77,1070.34
2054-01-01,43.124999915000004,-79.958335775,767.70,909.48,1064.31,755.08,912.27,1094.21,756.73,865.75,1105.56
2055-01-01,43.124999915000004,-79.958335775,766.86,860.24,1037.64,762.29,919.57,1050.36,805.88,911.77,1084.58
2056-01-01,43.124999915000004,-79.958335775,806.55,917.97,1109.09,761.62,904.95,1178.59,812.77,899.01,1075.69
2057-01-01,43.124999915000004,-79.958335775,751.38,898.77,1094.89,791.32,923.34,1104.44,794.38,923.01,1098.03
2058-01-01,43.124999915000004,-79.958335775,794.70,962.58,1141.83,742.09,884.47,1090.69,821.26,948.21,1116.22
2059-01-01,43.124999915000004,-79.958335775,740.04,903.08,1051.73,750.21,962.30,1072.58,773.60,914.94,1041.64
2060-01-01,43.124999915000004,-79.958335775,711.38,902.87,1027.94,760.98,889.36,1037.98,794.18,967.88,1139.39
2061-01-01,43.124999915000004,-79.958335775,712.40,872.60,1012.60,777.70,903.85,1116.45,772.02,901.95,1180.78
