,Asset Name,Asset Type,Asset Address,Asset Size SQF,Asset Date Built,2023 FCI Rating,Year_Built,dry_days_hxmax40_mean,freeze_thaw_mean,ice_days_mean,max_temp_mean_mean,minimum_temp_mean_mean,tg_mean_6_mean,total_precipitation_mean,wet_days_plus20mm_mean,WARD
102,Churchill Park - Sun Shelter 146886,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
103,Churchill Park - Sun Shelter 151590,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
104,Churchill Park - Sun Shelter 151631,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
105,Churchill Park - Sun Shelter 151734,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
106,Churchill Park - Sun Shelter 151867,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
107,Churchill Park - Sun Shelter 151907,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
108,Churchill Park - Sun Shelter 151982,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
109,Churchill Park - Sun Shelter 152003,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.025352431559069,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
110,Churchill Park - Sun Shelter 152015,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
111,Churchill Park - Sun Shelter 152035,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
112,Churchill Park - Sun Shelter 152223,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
113,Churchill Park - Sun Shelter 152272,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
114,Churchill Park - Sun Shelter 152315,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
115,Churchill Park - Sun Shelter 184216,Park Facilities - Public Use,255 Glen Rd.,109.0,1985-01-02,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
116,Churchill Park - Washroom / Changeroom,Park Facilities - Public Use,145 Cline Ave. N.,857.0,1954-01-02,0.1757577523168916,1954.0,1.2112676056338028,61.28169014084507,45.30281690140845,13.505352112676055,4.327605633802817,8.913380281690142,807.4342253521128,6.704225352112676,1
117,CITYLAB (FOOTBALL HALL OF FAME),Administration Facilities,58 JACKSON STREET WEST,17585.0,1974-01-02,0.0331182717850915,1974.0,1.5098039215686274,60.19607843137255,43.28431372549019,13.761960784313723,4.5931372549019605,9.17392156862745,811.996274509804,6.794117647058823,2
118,CLUB 60 SENIOR CITIZEN CENTRE,Senior Centres,6 KING STREET WEST,3568.0,1975-01-02,0.066558424514499,1975.0,1.66,58.48,45.18,13.5612,4.635,9.0974,826.0980000000001,6.82,5
119,CONCESSION LIBRARY,Libraries,565 CONCESSION STREET,8316.0,1993-01-02,0.138224598791928,1993.0,2.125,60.296875,45.296875,13.7446875,4.5565625,9.1475,845.5040625,7.171875,7
120,CONSERVATION LAB & STORAGE,Administration Facilities,240 BURLINGTON STREET EAST,6671.0,1953-01-02,0.1121134394541522,1953.0,1.1944444444444444,61.34027777777778,45.395833333333336,13.493888888888888,4.318194444444445,8.902777777777779,806.9572222222222,6.680555555555555,3
121,COPETOWN COMMUNITY CENTRE,Community Centres,1950 GOVERNORS ROAD,7788.0,1993-01-02,0.0258322890919893,1993.0,1.90625,64.328125,47.328125,13.7115625,4.0621875,8.8825,854.0578125,7.25,12
122,COPETOWN LIONS PARK - PAVILION,Park Facilities - Public Use,1950 GOVERNORS ROAD,1304.0,1998-01-02,0.0,1998.0,2.074074074074074,64.03703703703704,45.833333333333336,13.85111111111111,4.218148148148149,9.034814814814816,857.7518518518519,7.333333333333333,12
123,Corktown Park - Washrooms / Storage,Park Facilities - Public Use,175 Ferguson Ave. S.,1546.0,1968-01-02,0.0413576235949702,1968.0,1.368421052631579,62.42982456140351,49.64912280701754,13.237894736842106,4.036140350877193,8.638245614035089,838.4136842105263,6.9298245614035086,2
124,CORONATION ARENA,Arenas,81 MACKLIN STREET NORTH,27098.0,1981-01-02,0.0191172319640576,1981.0,1.7045454545454546,59.70454545454545,42.42045454545455,13.869772727272723,4.713863636363636,9.286818181818182,815.6411363636363,6.8977272727272725,1
125,CORONATION OUTDOOR POOL,Outdoor Pools,80 MACKLIN STREET NORTH,27087.0,2015-01-02,0.0002186916016004,2015.0,3.1,55.4,33.9,14.753,5.634,10.183,821.3860000000001,7.25,1
126,Courtcliffe Park - Picnic Shelter (Heritage),Park Facilities - Public Use,159 Carlisle Rd.,1485.0,1960-01-02,0.0,1960.0,0.5692307692307692,68.48461538461538,56.04615384615385,12.793076923076924,3.0650769230769237,7.928461538461539,842.945076923077,6.830769230769231,15
127,DALEWOOD RECREATION CENTRE (P),Indoor Pools,1152 MAIN STREET WEST,11601.0,1969-01-02,0.0197687864599104,1969.0,1.3928571428571428,60.535714285714285,43.9375,13.678571428571429,4.50875,9.093035714285715,811.2210714285715,6.767857142857143,1
128,DAVE ANDREYCHUK MOUNTAIN ARENA & SKATING CENTRE,Arenas,25-55 HESTER STREET,76286.0,1970-01-02,0.0343600876991946,1970.0,1.4181818181818182,62.345454545454544,49.263636363636365,13.282727272727271,4.078181818181818,8.68109090909091,838.7052727272725,6.954545454545454,8
129,DISCOVERY CENTRE,Administration Facilities,57 DISCOVERY DRIVE,21376.0,2004-01-01,0.0004413547828477,2004.0,2.571428571428572,56.85714285714285,36.95238095238095,14.425714285714289,5.312380952380953,9.87,829.1999999999998,7.261904761904762,2
130,DOMINIC AGOSTINO RIVERDALE COMMUNITY CENTRE (P),Indoor Pools,150 VIOLET DRIVE,16401.0,2006-01-02,0.0531880960509505,2006.0,2.736842105263158,55.026315789473685,38.36842105263158,14.258421052631578,5.370526315789474,9.817894736842106,843.5494736842105,7.421052631578948,5
131,DUNDAS COMMUNITY POOL (P),Indoor Pools,39 MARKET STREET SOUTH,10364.0,1984-01-02,0.121064638101517,1984.0,1.2439024390243902,63.58536585365854,47.09756097560975,13.596829268292684,4.091707317073171,8.842195121951221,842.4385365853659,7.048780487804878,13
132,Dundas Driving Park - Baseball Washroom/Concession,Park Facilities - Public Use,71 Cross St.,1279.0,1966-01-02,0.0668360986328594,1966.0,0.9322033898305084,64.9322033898305,49.83050847457627,13.28457627118644,3.7576271186440686,8.519322033898305,834.4374576271188,6.898305084745763,13
133,Dundas Driving Park - Concession / Washroom / Ice Plant,Park Facilities - Public Use,71 Cross St.,4305.0,2012-01-02,0.0,2012.0,2.1538461538461537,61.07692307692308,40.11538461538461,14.25923076923077,4.795384615384615,9.52076923076923,850.5669230769231,7.5,13
134,DUNDAS DRIVING PARK - LAWN BOWLING CLUBHOUSE,Park Facilities - Public Use,71 CROSS STREET,1628.0,1954-01-02,0.0,1954.0,0.8169014084507042,65.73239436619718,50.85915492957746,13.164084507042253,3.6301408450704233,8.393239436619721,832.1042253521126,6.830985915492958,13
135,DUNDAS DRIVING PARK - MAINTENANCE,Work Yards & Maintenance,71 CROSS STREET,5873.0,1993-01-02,0.037295564667538,1993.0,1.5,62.859375,45.015625,13.82,4.3125,9.0609375,843.226875,7.203125,13
136,DUNDAS DRIVING PARK - PAVILION (159080),Park Facilities - Public Use,71 CROSS STREET,1097.0,1954-01-02,0.0575862791642858,1954.0,0.8169014084507042,65.73239436619718,50.85915492957746,13.164084507042253,3.6301408450704233,8.393239436619721,832.1042253521126,6.830985915492958,13
137,Dundas Driving Park - Pavilion - 159665,Park Facilities - Public Use,71 Cross St.,2058.0,1954-01-02,0.0231472634646,1954.0,0.8169014084507042,65.73239436619718,50.85915492957746,13.164084507042253,3.6301408450704233,8.393239436619721,832.1042253521126,6.830985915492958,13
138,Dundas Driving Park - Pavilion - 160003,Park Facilities - Public Use,71 Cross St.,1225.0,1954-01-02,0.0056733530272986,1954.0,0.8169014084507042,65.73239436619718,50.85915492957746,13.164084507042253,3.6301408450704233,8.393239436619721,832.1042253521126,6.830985915492958,13
139,Dundas Driving Park - Small Storage Structure,Park Facilities - Public Use,71 Cross St.,105.0,1954-01-02,0.4536863639061617,1954.0,0.8169014084507042,65.73239436619718,50.85915492957746,13.164084507042253,3.6301408450704233,8.393239436619721,832.1042253521126,6.830985915492958,13
140,DUNDAS DRIVING PARK - STAFF BUILDING,Work Yards & Maintenance,71 CROSS STREET,2808.0,1962-01-01,0.3258379501412785,1962.0,0.8888888888888888,65.19047619047619,50.23809523809524,13.236031746031744,3.7031746031746033,8.46888888888889,832.3077777777777,6.873015873015873,13
141,DUNDAS DRIVING PARK - TENNIS CLUBHOUSE,Park Facilities - Public Use,71 CROSS STREET,2425.0,1954-01-02,0.0444333624731275,1954.0,0.8169014084507042,65.73239436619718,50.85915492957746,13.164084507042253,3.6301408450704233,8.393239436619721,832.1042253521126,6.830985915492958,13
142,DUNDAS DRIVING PARK WADING POOL,Outdoor Pools,71 CROSS STREET,206.0,2012-01-02,0.0,2012.0,2.1538461538461537,61.07692307692308,40.11538461538461,14.25923076923077,4.795384615384615,9.52076923076923,850.5669230769231,7.5,13
143,DUNDAS LIBRARY,Libraries,18 OGILVIE STREET,13181.0,1978-01-02,0.0236909077872282,1978.0,1.127659574468085,64.04255319148936,48.14893617021277,13.485106382978724,3.967659574468085,8.723191489361705,839.806595744681,7.031914893617022,13
144,DUNDAS LIONS MEMORIAL COMMUNITY CENTRE (SC) (H),Senior Centres,10 MARKET STREET SOUTH,19628.0,1936-01-01,0.0044703097523717,1936.0,0.7733333333333333,65.94666666666667,51.1,13.135733333333334,3.5998666666666668,8.364933333333333,831.236,6.82,13
145,DUNDAS LITTLE THEATRE,Community Centres,37 MARKET STREET SOUTH,5000.0,1982-01-02,0.0350642140244047,1982.0,1.186046511627907,63.84883720930232,47.395348837209305,13.546744186046512,4.039767441860466,8.790930232558141,841.0818604651164,7.046511627906977,13
146,DUNDAS TOWN HALL (H),Administration Facilities,60 MAIN STREET,14084.0,1848-01-01,0.431552984908257,1848.0,0.7733333333333333,65.94666666666667,51.1,13.135733333333334,3.5998666666666668,8.364933333333333,831.236,6.82,13
147,DUNDAS WATER DISTRIBUTION - MAIN BUILDING (F),Work Yards & Maintenance,135 KING STREET EAST,8315.0,1983-01-02,0.1246485589592588,1983.0,1.761904761904762,63.75,47.20238095238095,13.569285714285714,4.06404761904762,8.81404761904762,841.6409523809523,7.047619047619048,13
148,DUNDAS WATER DISTRIBUTION - STORES,Work Yards & Maintenance,135 KING STREET EAST,3817.0,2007-01-02,0.1981255684816401,2007.0,2.7222222222222223,61.55555555555556,41.30555555555556,14.138333333333334,4.682222222222221,9.412777777777777,854.3555555555555,7.472222222222222,13
149,DUNDAS YARD - MAIN BUILDING (F),Work Yards & Maintenance,189 KING STREET EAST,6874.0,1998-01-02,0.2500247147634157,1998.0,2.333333333333333,57.94444444444444,38.42592592592592,14.302222222222223,5.164444444444444,9.733333333333334,822.6722222222221,7.111111111111111,2
150,DUNDAS YARD - SALT / SAND STORAGE,Work Yards & Maintenance,189 KING STREET EAST,9600.0,2014-06-19,0.0,2014.0,3.1818181818181817,55.72727272727273,34.04545454545455,14.703636363636363,5.603636363636364,10.145454545454545,821.3654545454546,7.318181818181818,2
151,DUNDAS YARD - STORAGE BUILDING A,Work Yards & Maintenance,189 KING STREET EAST,900.0,1985-01-02,0.1878049481126537,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,2
152,DUNDAS YARD - STORAGE BUILDING B,Work Yards & Maintenance,189 KING STREET EAST,260.0,1985-01-02,0.1849100559438833,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,2
153,Eastdale Park - Bocce / Washroom / Storage,Park Facilities - Public Use,81 Lincoln Rd.,580.0,2014-01-02,0.0,2014.0,3.090909090909091,51.86363636363637,34.86363636363637,14.545454545454543,5.862727272727272,10.19181818181818,831.5581818181818,7.227272727272727,10
154,EASTLAWN CEMETERY,Cemeteries,2280 BARTON STREET EAST,1053.0,1968-01-01,0.1349372022669284,1968.0,1.4736842105263157,58.98245614035088,46.078947368421055,13.436666666666666,4.508596491228071,8.973684210526315,825.1373684210527,6.7368421052631575,5
155,EASTMOUNT COMMUNITY CENTRE,Community Centres,115 EAST 26TH STREET,2413.0,1964-01-02,0.0558201686396868,1964.0,1.3934426229508197,62.73770491803279,50.21311475409836,13.17983606557377,3.9681967213114753,8.575737704918033,836.4811475409837,6.918032786885246,7
156,EASTMOUNT PARK - CONCESSION,Park Facilities - Public Use,115 EAST 26TH STREET,687.0,1960-01-01,0.0,1960.0,1.323076923076923,62.86923076923077,50.49230769230769,13.146307692307692,3.93476923076923,8.541846153846155,834.9787692307692,6.9,7
157,EASTWOOD ARENA,Arenas,111 BURLINGTON STREET EAST,26323.0,1959-01-02,0.48053096896574,1959.0,1.2424242424242424,61.02272727272727,44.96969696969697,13.552272727272726,4.375757575757576,8.963636363636365,807.284393939394,6.734848484848484,2
158,Eastwood Park- Concession,Park Facilities - Public Use,111 Burlington St. E.,2777.0,1995-01-01,0.0562244365197977,1995.0,2.2333333333333334,58.0,39.38333333333333,14.230666666666668,5.077666666666667,9.650666666666668,820.5070000000001,7.083333333333333,2
159,Edwards Park - Storage / Concession,Park Facilities - Public Use,55 Mercer St.,809.0,1968-01-02,0.12284713460262,1968.0,0.9473684210526316,64.85087719298245,49.48245614035088,13.312631578947368,3.7887719298245615,8.549298245614034,835.6494736842106,6.912280701754386,13
160,ELEANOR PARK - ICE HUT,Park Facilities - Public Use,80 PRESIDIO DRIVE,688.0,2002-01-02,0.0429655962967034,2002.0,2.5217391304347827,59.58695652173913,42.80434782608695,13.959565217391305,4.8078260869565215,9.384347826086955,851.7056521739129,7.260869565217392,6
161,ELMAR PARK - ICE HUT,Park Facilities - Maintenance & Storage,140 BRIGADE DRIVE,72.0,2014-01-02,0.0,2014.0,3.1818181818181817,58.36363636363637,39.13636363636363,14.293636363636365,5.144545454545455,9.703636363636363,848.8472727272728,7.409090909090909,7
162,Elmar Park - Sun Shelter,Park Facilities - Public Use,140 Brigade Dr.,373.0,2014-01-02,0.0,2014.0,3.1818181818181817,58.36363636363637,39.13636363636363,14.293636363636365,5.144545454545455,9.703636363636363,848.8472727272728,7.409090909090909,7
163,Escarpment Ward 1 - Utility Structure Associated With Cso Tank Above Chedoke,Park Facilities - Maintenance & Storage,18 Mountside,282.0,1964-01-02,0.0948626308293966,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,15
164,FAIRFIELD PARK - PAVILION,Park Facilities - Public Use,1501 BARTON STREET EAST,400.0,2011-08-17,0.0287804366337977,2011.0,2.9285714285714284,54.35714285714285,37.10714285714285,14.362142857142858,5.498571428571428,9.92357142857143,842.8742857142857,7.464285714285714,4
165,Father Sean O'Sullivan Park - Bocce Storage Shed No Geomedia #,Park Facilities - Public Use,1139 Greenhill Ave.,100.0,2002-01-02,0.0,2002.0,2.608695652173913,55.82608695652174,39.23913043478261,14.159565217391302,5.278260869565218,9.720434782608695,838.4534782608696,7.239130434782608,5
166,Father Sean O'Sullivan Park - Sunshelter,Park Facilities - Public Use,1139 Greenhill Ave.,380.0,1997-01-02,0.0,1997.0,2.392857142857143,56.375,40.57142857142857,14.073214285714286,5.165357142857142,9.618214285714288,834.8075,7.142857142857143,5
167,Father Sean O'Sullivan Park - Water Chamber Structure,Park Facilities - Maintenance & Storage,1139 Greenhill Ave.,72.0,2014-01-02,0.0,2014.0,3.272727272727273,53.95454545454545,35.68181818181818,14.490909090909092,5.616363636363636,10.040909090909093,835.3590909090909,7.454545454545454,5
168,Ferguson Ave Shelter - Pavilion,Park Facilities - Public Use,Ferguson Ave S,4205.0,1999-01-02,0.0,1999.0,2.3846153846153846,59.98076923076923,43.34615384615385,13.913076923076924,4.747307692307692,9.332692307692309,848.8292307692307,7.230769230769231,2
169,Ferris Park - Bocce Club Bldg,Park Facilities - Public Use,25 Lynwood Dr.,592.0,2014-01-02,0.0,2014.0,3.090909090909091,51.86363636363637,34.86363636363637,14.545454545454543,5.862727272727272,10.19181818181818,831.5581818181818,7.227272727272727,10
170,FIRE PREVENTION & WEST DISTRICT OFFICES,Fire & EMS,55 KING WILLIAM STREET,6857.0,1979-01-02,0.0537858833602578,1979.0,1.6521739130434785,59.85869565217392,42.65217391304348,13.839999999999998,4.681521739130434,9.255869565217392,815.3039130434784,6.891304347826087,2
171,FIRE STATION 01 (F),Fire & EMS,35 JOHN STREET NORTH,19726.0,1917-01-02,0.0161562636800441,1917.0,1.1466666666666667,61.553333333333335,45.56666666666667,13.476666666666668,4.297066666666666,8.8848,806.5114666666668,6.673333333333333,2
172,FIRE STATION 02,Fire & EMS,1400 UPPER WELLINGTON STREET,7503.0,1995-01-02,0.1503802772426693,1995.0,2.2333333333333334,60.0,44.91666666666666,13.813,4.626,9.217666666666666,847.0053333333332,7.183333333333334,8
173,FIRE STATION 03,Fire & EMS,965 GARTH STREET ,7502.0,1981-01-02,0.2543810191259704,1981.0,1.681818181818182,61.43181818181818,47.88636363636363,13.451590909090912,4.262045454545456,8.856136363636365,842.8927272727273,7.090909090909091,8
174,FIRE STATION 04 (F),Fire & EMS,729 UPPER SHERMAN AVENUE,23219.0,1998-01-02,0.247294466770526,1998.0,2.4444444444444446,60.05555555555556,43.87037037037037,13.884074074074077,4.7114814814814805,9.29962962962963,848.9051851851851,7.24074074074074,7
175,FIRE STATION 05,Fire & EMS,1227 STONE CHURCH ROAD EAST,9494.0,2015-01-02,0.0,2015.0,3.2,58.1,38.9,14.342999999999998,5.175,9.742,849.0450000000001,7.35,6
176,FIRE STATION 06,Fire & EMS,246 WENTWORTH STREET NORTH ,12864.0,1986-01-02,0.0780904134535037,1986.0,1.564102564102564,59.1025641025641,41.38461538461539,13.996153846153844,4.843076923076923,9.416923076923078,818.5338461538462,6.935897435897436,3
177,FIRE STATION 07 (F),Fire & EMS,225 QUIGLEY ROAD,7061.0,1989-01-02,0.2100755429163507,1989.0,2.083333333333333,57.013888888888886,42.958333333333336,13.833888888888888,4.921388888888888,9.380833333333332,830.9972222222221,6.972222222222222,5
178,FIRE STATION 08,Fire & EMS,400 MELVIN AVENUE,5674.0,1958-01-02,0.112760995898389,1958.0,1.2985074626865671,59.54477611940298,47.02985074626866,13.330597014925372,4.39268656716418,8.861194029850747,821.6805970149253,6.67910447761194,4
179,FIRE STATION 09,Fire & EMS,125 KENILWORTH AVENUE NORTH,8533.0,2006-01-02,0.0637726190159213,2006.0,2.736842105263158,55.026315789473685,38.36842105263158,14.258421052631578,5.370526315789474,9.817894736842106,843.5494736842105,7.421052631578948,4
180,FIRE STATION 10,Fire & EMS,1455 MAIN STREET WEST,8869.0,1956-01-02,0.1291606400418419,1956.0,1.2463768115942029,65.6159420289855,50.58695652173913,13.188695652173912,3.653333333333333,8.41840579710145,831.9642028985509,6.855072463768116,1
181,FIRE STATION 11,Fire & EMS,24 RAY STREET SOUTH,3484.0,1963-01-02,0.1321430081153492,1963.0,1.2903225806451613,60.935483870967744,44.70161290322581,13.58596774193548,4.409354838709677,8.997741935483871,808.5516129032259,6.766129032258065,1
182,FIRE STATION 12,Fire & EMS,199 HIGHWAY 8,11956.0,1994-01-02,0.2123738380343529,1994.0,2.129032258064516,54.29032258064516,40.403225806451616,14.034193548387098,5.31258064516129,9.671290322580646,829.3041935483874,6.870967741935484,10
183,FIRE STATION 13,Fire & EMS,177 BAY STREET NORTH,14856.0,1967-01-02,0.279675858827848,1967.0,1.362068965517241,60.6551724137931,44.3448275862069,13.638275862068964,4.471724137931035,9.054310344827586,809.6970689655174,6.741379310344827,2
184,FIRE STATION 14,Fire & EMS,595 CHAPEL HILL ROAD,2827.0,2002-01-02,0.8106433233941057,2002.0,2.391304347826087,56.67391304347826,41.369565217391305,13.980869565217391,5.168260869565217,9.57695652173913,858.0626086956521,7.0,9
185,FIRE STATION 14 - GARAGE,Fire & EMS,595 CHAPEL HILL ROAD,1149.0,2002-01-02,0.5772130213595856,2002.0,2.391304347826087,56.67391304347826,41.369565217391305,13.980869565217391,5.168260869565217,9.57695652173913,858.0626086956521,7.0,9
186,FIRE STATION 15,Fire & EMS,415 ARVIN AVENUE,6671.0,1999-01-02,0.1221204384988528,1999.0,2.269230769230769,54.03846153846154,38.71153846153846,14.166923076923078,5.460769230769231,9.818076923076925,831.4826923076923,6.980769230769231,10
187,FIRE STATION 16,Fire & EMS,939 BARTON STREET,6671.0,1999-01-02,0.1064938429065996,1999.0,2.269230769230769,54.03846153846154,38.71153846153846,14.166923076923078,5.460769230769231,9.818076923076925,831.4826923076923,6.980769230769231,10
188,FIRE STATION 17,Fire & EMS,363 ISAAC BROCK DRIVE,6576.0,1989-01-02,0.0549258177974594,1989.0,2.083333333333333,57.013888888888886,42.958333333333336,13.833888888888888,4.921388888888888,9.380833333333332,830.9972222222221,6.972222222222222,9
189,FIRE STATION 18,Fire & EMS,2636 HIGHWAY 56,10968.0,2005-01-02,0.0975399281030198,2005.0,1.9,57.625,40.375,14.0395,5.089499999999999,9.644,868.9075,7.075,11
190,FIRE STATION 19,Fire & EMS,3302 HOMESTEAD DRIVE,7224.0,1994-01-02,0.1698741479074397,1994.0,2.193548387096774,60.08064516129032,45.04838709677419,13.77193548387097,4.62258064516129,9.19258064516129,851.4093548387098,7.096774193548387,11
191,FIRE STATION 20,Fire & EMS,661 GARNER ROAD EAST ,7480.0,2013-01-02,0.0009342897257675,2013.0,2.833333333333333,61.29166666666666,40.54166666666666,14.178333333333333,4.785833333333334,9.483333333333334,857.9083333333334,7.583333333333333,12
192,FIRE STATION 21,Fire & EMS,365 WILSON STREET WEST,12520.0,1994-01-02,0.1273143886939598,1994.0,2.064516129032258,64.24193548387096,47.064516129032256,13.747741935483871,4.103548387096774,8.920645161290324,855.431612903226,7.258064516129032,12
193,FIRE STATION 23,Fire & EMS,19 MEMORIAL SQUARE,10025.0,1976-01-02,0.0087558747388167,1976.0,1.1020408163265305,64.18367346938776,48.48979591836735,13.448571428571428,3.928367346938776,8.684489795918367,837.6504081632654,7.0,13
194,FIRE STATION 24,Fire & EMS,256 PARKSIDE DRIVE,9906.0,1996-01-02,0.1734965296173493,1996.0,2.2413793103448274,64.27586206896552,46.93103448275862,13.625862068965516,4.105862068965518,8.862068965517242,844.8751724137932,7.017241379310345,15
195,FIRE STATION 25,Fire & EMS,361 OLD BROCK ROAD,3519.0,1971-01-02,0.1052691534093033,1971.0,1.0,64.69444444444444,48.92592592592592,13.374999999999998,3.849074074074074,8.609814814814817,836.42,6.944444444444445,13
196,FIRE STATION 26,Fire & EMS,119 LYNDEN ROAD,4824.0,1980-01-02,0.0304475752043468,1980.0,1.4666666666666666,66.56666666666666,50.1,13.442000000000002,3.638444444444444,8.535777777777778,853.8022222222222,6.977777777777778,12
197,FIRE STATION 27 (H),Fire & EMS,795 OLD HIGHWAY 8,4825.0,1971-01-02,0.0454573515471573,1971.0,0.9074074074074074,68.06481481481481,53.7037037037037,13.11648148148148,3.254814814814815,8.183888888888887,855.2133333333334,6.814814814814815,13
198,FIRE STATION 28,Fire & EMS,1801 BROCK ROAD,4402.0,1966-01-02,0.0207510000129176,1966.0,0.6271186440677966,68.87288135593221,57.0,12.79372881355932,2.96406779661017,7.87677966101695,849.1994915254237,6.762711864406779,13
199,FIRE STATION 30 (EMS),Fire & EMS,489 VICTORIA AVENUE NORTH ,22243.0,1988-01-02,0.168779748105487,1988.0,1.945945945945946,58.9054054054054,41.0945945945946,14.034324324324324,4.883513513513514,9.457027027027028,818.5899999999999,6.986486486486487,3
200,FIRE STATION 30-B - OUT BUILDING,Fire & EMS,489 VICTORIA AVENUE NORTH,2500.0,1988-01-02,0.0128413742945175,1988.0,1.945945945945946,58.9054054054054,41.0945945945946,14.034324324324324,4.883513513513514,9.457027027027028,818.5899999999999,6.986486486486487,3
201,FIRE STATION 32 (EMS),Fire & EMS,1000 LIMERIDGE ROAD EAST,8570.0,1991-01-02,0.1298144278514942,1991.0,2.176470588235294,60.41176470588236,45.76470588235294,13.68735294117647,4.500882352941177,9.093823529411765,845.0023529411765,7.147058823529412,6
202,FIRSTONTARIO CENTRE (COPPS),Entertainment Facilities,101 YORK BOULEVARD,449376.0,1985-01-01,0.1323298184051411,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,2
203,FIRSTONTARIO CONCERT HALL (HAMILTON PLACE),Entertainment Facilities,10 MACNAB STREET SOUTH,93779.0,1974-01-01,0.1783892666875357,1974.0,1.5098039215686274,60.19607843137255,43.28431372549019,13.761960784313723,4.5931372549019605,9.17392156862745,811.996274509804,6.794117647058823,2
204,FLAMBOROUGH FAMILY YMCA,Indoor Pools,207 PARKSIDE DRIVE,31425.0,2019-11-25,0.0,2019.0,3.6666666666666665,55.75,32.583333333333336,14.786666666666669,5.691666666666666,10.216666666666669,809.3483333333334,7.25,15
205,FLAMBOROUGH YARD (BROCK ROAD),Work Yards & Maintenance,867 4TH CONCESSION ROAD WEST,10924.0,1973-01-02,0.200022123856493,1973.0,1.0384615384615383,66.57692307692308,53.06730769230769,13.13807692307692,3.4021153846153847,8.266923076923076,853.5571153846153,6.855769230769231,13
206,FLAMBOROUGH YARD - SALT / SAND STORAGE (BROCK ROAD),Work Yards & Maintenance,867 4TH CONCESSION ROAD WEST,5000.0,2007-01-01,0.0,2007.0,1.9444444444444444,63.91666666666666,45.47222222222222,13.875555555555556,4.206666666666667,9.043333333333337,871.6261111111112,7.416666666666667,13
207,FORESTRY OPERATIONS CENTRE - GARAGE (F),Work Yards & Maintenance,1301 UPPER OTTAWA STREET,4219.0,1984-01-02,0.3462030116133218,1984.0,1.902439024390244,61.19512195121951,47.26829268292683,13.521951219512196,4.338048780487805,8.931463414634147,844.7607317073172,7.073170731707317,6
208,FORESTRY OPERATIONS CENTRE - MAIN BUILDING,Work Yards & Maintenance,1301 UPPER OTTAWA STREET,15382.0,1995-01-02,0.153408970655731,1995.0,2.3666666666666667,60.0,44.91666666666666,13.813,4.626,9.217666666666666,847.0053333333332,7.183333333333334,6
209,FORESTRY OPERATIONS CENTRE - QUONSET,Work Yards & Maintenance,1301 UPPER OTTAWA STREET,3129.0,1984-01-02,0.7881387241773666,1984.0,1.902439024390244,61.19512195121951,47.26829268292683,13.521951219512196,4.338048780487805,8.931463414634147,844.7607317073172,7.073170731707317,6
